,half-life best interval,Hypoxia half-life,Fold increase in hypoxia
MSMEG_6480,0.656280763160775,12.0906910755814,18.4230465896186
MSMEG_6134,0.992342424292549,18.287710164507,18.428830327943
MSMEG_1007,0.710959439763961,13.1062630619851,18.4346143098352
MSMEG_6158,1.0766718534906,19.8536316346455,18.4398167095011
MSMEG_6601,0.639093339582249,11.785441263909,18.4408763696594
MSMEG_0099,1.75572072335694,32.3863802141587,18.4462026239776
MSMEG_5642,1.04832791697243,19.340000696937,18.4484266648082
MSMEG_1893,1.00119094046156,18.4773652275962,18.4553859617207
MSMEG_5284,1.77867520882494,32.8331131312734,18.4593077861383
MSMEG_0849,0.663313249682164,12.2466767557707,18.4628857657206
MSMEG_3214,1.55549218365178,28.7361281303395,18.4739778395264
MSMEG_0072,0.588287201811928,10.8713749840847,18.4797067666963
VBIMycSme59918_0069,0.588287201811928,10.8713749840847,18.4797067666963
MSMEG_1675,0.83108248493663,15.3604516803089,18.4824634843317
MSMEG_2596,1.81093806591815,33.4760842029074,18.4854936968454
MSMEG_6881,0.644537544311956,11.914835759535,18.4858676809186
MSMEG_5185,1.02408301899674,18.9321257707166,18.4869052796752
MSMEG_1872,0.869036238811158,16.0695284582663,18.491206396927
MSMEG_5017,1.11150807828193,20.5828723305622,18.5179691742568
MSMEG_4349,1.66777851901268,30.898706986541,18.5268647091299
MSMEG_6935,0.910594770150706,16.8772949700086,18.5343640478139
MSMEG_2445,0.922438311937892,17.0983617920932,18.5360490461116
MSMEG_6703,0.853302993671341,15.8171856334356,18.5364234635836
MSMEG_4007,1.35015584656057,25.0282789488123,18.5373259039467
MSMEG_4967,1.29154468744619,23.9506314911246,18.5441756091947
MSMEG_4322,0.63335233390335,11.745306727098,18.544664791415
MSMEG_2647,0.659029249914877,12.2312252528888,18.5594573449792
MSMEG_6733,1.85758513931889,34.489187173751,18.5666790952026
MSMEG_2286,0.969101804144529,18,18.5738999999999
MSMEG_0309,1.19710983482735,22.247312618168,18.5841866560027
MSMEG_2724,1.23908060219317,23.0370911002806,18.5920843724815
MSMEG_6760,1.11899141573728,20.809378593211,18.5965489105206
MSMEG_4709,1.3684258541258,25.4543369833171,18.6011809895087
VBIMycSme59918_1027,1.07816711590296,20.0624768422987,18.6079472712321
MSMEG_5031,0.76057195010648,14.1533492009521,18.6088235294118
MSMEG_2275,1.67257377245032,31.1430334998036,18.6198265288945
MSMEG_5914,1.25616267426266,23.4006071508883,18.6286439092166
MSMEG_6383,1.09029739159329,20.3142300266281,18.6318248427085
MSMEG_2928,2.21725744259415,41.3125736616835,18.6322854838852
MSMEG_5685,0.802181934862827,14.9532878148666,18.6407685900127
MSMEG_3459,1.14248408682879,21.3022520894439,18.6455569360033
MSMEG_6286,0.524310531650881,9.78053995629605,18.6540978406448
MSMEG_3284,1.34758781780613,25.1500126505319,18.6629860542047
MSMEG_5994,1.58416439100195,29.5835646862854,18.6745547711588
MSMEG_6302,0.590673269081209,11.0334499079718,18.6794468033644
MSMEG_2182,0.545965767946352,10.1988468871312,18.6803779392509
MSMEG_5871,1.10065488965935,20.5653939384582,18.6846886627862
MSMEG_6676,1.2112584744834,22.6355071577145,18.6875944602728
MSMEG_3546,0.828323292214317,15.4798401811095,18.6881623716363
MSMEG_3059,2.63657621745477,49.276027138809,18.68939984082
MSMEG_5996,1.42443378756944,26.646714972173,18.7068821342979
MSMEG_6732,2.2661177625864,42.3936498640985,18.7076111241956
MSMEG_0599,1.03971719692244,19.4601986342798,18.7168190464503
MSMEG_5038,1.3119629151816,24.5957943407515,18.7473243764264
MSMEG_5018,0.84020669084595,15.7608888573356,18.7583472365198
MSMEG_6024,0.737309067672686,13.8393348807344,18.7700592431587
MSMEG_3064,0.806191551112544,15.1332681951419,18.771305869254
MSMEG_4917,0.968851426633726,18.1896641193854,18.7744618208236
MSMEG_6410,0.857669711394142,16.1101489100251,18.7836281216438
MSMEG_2667,0.95870930336074,18.0138268292419,18.7896651947517
MSMEG_5032,0.901591308659784,16.9466511279956,18.7963780986163
MSMEG_1934,1.20314191918324,22.6241269668723,18.8042047294228
MSMEG_4314,1.02115492622156,19.2143467122118,18.8162894961571
MSMEG_3631,0.829588662288287,15.6253299267299,18.8350331158456
MSMEG_5890,1.00549430818401,18.9403634502176,18.8368678927931
MSMEG_2780,1.20547284672413,22.7126239219177,18.8412571744268
MSMEG_3621,1.10491714436795,20.8267533092961,18.8491539075626
MSMEG_5875,0.88054744892825,16.5994960333186,18.851336238067
MSMEG_0634,0.95565749235474,18.0155323102892,18.8514530094866
MSMEG_2938,2.75090550639586,51.8740069165345,18.8570660809422
MSMEG_2814,0.800112777801068,15.0880475930486,18.8574011210204
MSMEG_5830,1.73731758165393,32.7676888939184,18.8610817273394
MSMEG_3317,3.25485515894543,61.5521113483243,18.9108603432502
MSMEG_5458,0.600042002940206,11.3482234748056,18.9123818319373
MSMEG_6888,0.759436541482596,14.373273480663,18.9262337213891
MSMEG_1526,0.726664971115067,13.7607570482557,18.9368658119571
MSMEG_3154,0.692336983487765,13.1217823557343,18.95288373825
MSMEG_4505,0.91751536838242,17.4105812415365,18.9757924951506
MSMEG_1623,1.18696710122851,22.5270933961115,18.9787007346674
MSMEG_1103,0.929987445169493,17.6530460781611,18.9820262304119
MSMEG_6663,1.44870547817629,27.5006606765328,18.9829203318484
MSMEG_6914,1.1904998115042,22.5991767927493,18.9829318529628
MSMEG_4584,0.883626402756914,16.7782698731805,18.9879680154784
MSMEG_5920,1.19299202399618,22.6545252924509,18.9896703722836
MSMEG_0371,1.9089043570742,36.273917092858,19.0024801182053
MSMEG_2269,1.73456239468729,32.9831963985916,19.015283912308
MSMEG_3138,1.10187922878948,20.9551258251474,19.0176248699856
MSMEG_4944,0.825957077763863,15.7128836208524,19.0238500811596
MSMEG_2944,0.982463034828315,18.6961538137627,19.0298801593384
MSMEG_2554,0.863135483499732,16.4266387791998,19.0313561349548
MSMEG_3381,0.824912353062487,15.7134397097025,19.0486172880869
MSMEG_0828,1.47297098247165,28.0684600698762,19.0556775414389
MSMEG_5273,2.02922077922078,38.6982062858439,19.0704760576639
MSMEG_3200,1.76915106022696,33.7437300501596,19.0734023842095
MSMEG_6038,0.906495036939673,17.2902582634973,19.073748403377
MSMEG_4705,0.97308267959168,18.5649256706092,19.0784668764214
MSMEG_1059,0.875817429600966,16.7116241139201,19.081173254949
MSMEG_0043,0.843846251213029,16.101696964129,19.0813159873411
MSMEG_3192,0.965186637220821,18.4284872314933,19.0931852149929
MSMEG_5648,0.419530545319788,8.01896617946834,19.114141434817
MSMEG_3528,1.11719360965255,21.3616273326192,19.1207926254275
MSMEG_4210,1.13258834189067,21.6717863279013,19.1347425417816
MSMEG_5485,1.40536380518981,26.8927922471229,19.1358224452712
MSMEG_0559,1.33851316682654,25.6630586820903,19.1728100388691
MSMEG_0635,0.511596180081857,9.8121691523671,19.1795199698268
MSMEG_5019,1.04691265458164,20.0931647036108,19.1927804250683
MSMEG_5062,1.5894460780418,30.5210576967142,19.2023234498878
VBIMycSme59918_5985,0.46858526299348,8.99889337932774,19.204388379267
MSMEG_4430,0.831288100704616,15.964446745626,19.2044692232383
MSMEG_5849,0.941412746728594,18.081611598295,19.2068905600955
MSMEG_6518,0.464116090904872,8.92537661470919,19.2309139666062
MSMEG_0434,1.00848762393593,19.4020893661402,19.2387976863986
MSMEG_0984,1.19267357660088,22.9604501075625,19.2512440604241
MSMEG_0148,1.0707975657202,20.6322898433991,19.268151613253
MSMEG_2735,1.09227940507182,21.0466439135382,19.2685532802427
MSMEG_5342,1.82453610083603,35.1681311253802,19.2751084011249
MSMEG_1046,1.01079869943901,19.4882719228428,19.2800722178004
MSMEG_5797,0.43888523151196,8.46281697442864,19.2825284762356
MSMEG_3531,0.665815901903127,12.8386284643574,19.2825500677594
MSMEG_0366,1.20585355769866,23.2636123569602,19.2922367798609
MSMEG_0091,0.515818431911969,9.95271712166226,19.2950009265292
MSMEG_5266,1.50477766909939,29.0421328961025,19.2999494161049
MSMEG_2276,1.85482464178699,35.8008697568658,19.3014848683346
MSMEG_0717,0.597996711018089,11.561978105155,19.3345178863455
MSMEG_1649,1.53996201427031,29.7859970035108,19.3420335875132
MSMEG_1038,0.735384238264495,14.2295226272912,19.3497791860114
MSMEG_2795,1.05306705780586,20.3839903038316,19.3567827924492
MSMEG_1068,0.922197288739977,17.8569034627914,19.3634308849354
MSMEG_6145,0.410975793525762,7.95847254685463,19.3648206834249
MSMEG_1383,0.700468146211054,13.5646520646378,19.3651233650113
MSMEG_1725,0.705019740552735,13.6577283055394,19.3721218285771
MSMEG_2584,1.10783333122317,21.4616477776238,19.3726323019436
MSMEG_0268,0.911074764530559,17.6515956671429,19.3744754594735
MSMEG_4694,0.829451041652271,16.0744153715821,19.3795830789021
MSMEG_4716,2.70868132364228,52.5054397527673,19.3841332660591
MSMEG_1220,0.969199754838622,18.7923250564334,19.3895272492743
MSMEG_4601,0.758140533983653,14.7051680054405,19.3963616853094
MSMEG_5279,1.00233783367111,19.4691869421976,19.4237773814152
MSMEG_3240,1.57682517514023,30.6373112769227,19.4297451359489
MSMEG_2325,1.21703853955375,23.6493084530299,19.4318484455729
MSMEG_0364,0.917473278590761,17.844033501771,19.4491043152553
MSMEG_0240,1.25234815278647,24.357774006671,19.4496825443269
MSMEG_0359,1.51645352069959,29.5058435747261,19.4571367812936
MSMEG_4302,0.531434341287134,10.34992377421,19.475451565931
MSMEG_4004,1.35322139185264,26.3695538556564,19.4865038451357
MSMEG_1292,0.597680997728813,11.6617259004131,19.5116223281778
MSMEG_5796,1.41406047465297,27.609536483142,19.5250040419366
MSMEG_5798,0.618155218775437,12.0713842941503,19.5280795623851
MSMEG_3766,1.22359083122604,23.9200080451679,19.5490252417142
MSMEG_1428,1.69892947217902,33.2151353292339,19.5506263639259
MSMEG_0415,0.912422634164148,17.8580526142205,19.5721280309754
MSMEG_5056,0.82708425231584,16.1949226728918,19.5807411730376
MSMEG_2830,1.06411279595637,20.8377005941561,19.5822291333582
MSMEG_6913,0.789837425129996,15.4686944747031,19.584656262847
MSMEG_5859,0.930525215017795,18.2284467775883,19.589417334854
VBIMycSme59918_2999,1.33436269884387,26.1442013653084,19.5930247360485
MSMEG_1133,0.912450385510296,17.8802506456758,19.5958606951282
MSMEG_3980,0.89837842693938,17.6050753370341,19.5965027755748
MSMEG_4132,0.670293700356374,13.1382973476816,19.6008068413837
MSMEG_5698,0.84368013273901,16.5492152789512,19.6155090498862
MSMEG_2364,0.712783777041235,13.9835472858061,19.6182176646217
MSMEG_4941,4.39808997235487,86.3354117784319,19.6302059123646
MSMEG_4382,1.54909525460487,30.4098480420807,19.6307153815647
MSMEG_4190,1.11511727316656,21.90249116172,19.6414239907918
MSMEG_5079,1.70896003678333,33.5775181878224,19.6479247408402
MSMEG_6250,0.949261948834781,18.6576572033685,19.6549089808885
MSMEG_1051,1.0387991481847,20.4221184421542,19.6593523183397
MSMEG_3305,2.1818363165616,42.9358862779229,19.6787843121002
MSMEG_0009,0.624414611301904,12.291292560446,19.6845050355543
MSMEG_6053,0.76837373698567,15.1301052746364,19.6910755096755
MSMEG_0346,1.04831535722095,20.6431615652848,19.6917477389716
MSMEG_1395,0.816782150587407,16.0861405580876,19.6945299876092
MSMEG_3398,0.727546108234611,14.3306242858895,19.697204237217
MSMEG_5030,0.742032426817052,14.6184069009416,19.7004960600539
MSMEG_1837,1.00581697483781,19.8173589352187,19.7027485427101
MSMEG_1915,2.02374527792769,39.8747477892267,19.7034420409165
MSMEG_3224,1.62295946658732,31.9861681435055,19.7085440530221
MSMEG_4686,0.959662198905988,18.9138991599502,19.7089133879734
MSMEG_3835,0.703589478991993,13.8691056301072,19.7119286803108
MSMEG_2695,0.965670416686785,19.0397232664847,19.7165854286082
VBIMycSme59918_2061,0.781236049356266,15.4112798535697,19.7267904703943
MSMEG_4570,0.623441396508728,12.3003047372795,19.7296887985963
MSMEG_4687,1.23810899486185,24.440097907179,19.7398597446633
MSMEG_6394,1.08977968287411,21.516006164045,19.7434458562305
VBIMycSme59918_4179,1.16290338211067,22.9973169796857,19.7757761594481
MSMEG_5155,1.49835181300569,29.6374089962442,19.7800067640934
MSMEG_6476,0.740290560519812,14.6445400712877,19.7821515662778
MSMEG_4968,1.14808365702914,22.7120042832249,19.7825342640936
MSMEG_3106,2.0427419433285,40.4312668463612,19.7926453600308
MSMEG_2058,4.48879084799673,88.9055011947519,19.8061135404491
MSMEG_0816,1.42450142450143,28.2393646566967,19.824033989001
MSMEG_4672,1.19531947047348,23.6970197261678,19.8248420706986
MSMEG_5362,1.21153380179307,24.0311755791297,19.8353323230137
MSMEG_6837,0.766322672933485,15.200343263007,19.8354346020066
MSMEG_0839,0.840783610324827,16.6893033092934,19.8497010459632
MSMEG_2454,1.06452814789844,21.1309835425808,19.8500937568414
MSMEG_3567,1.48522204069508,29.4859875149422,19.8529153938106
MSMEG_6049,1.90502973207118,37.8297321245996,19.8578171709008
MSMEG_0373,1.47901905821701,29.3937213951867,19.8737948857951
MSMEG_2444,0.767823093559246,15.2600742840253,19.8744664129431
MSMEG_5956,0.480568993688529,9.56877304192163,19.9113408638332
MSMEG_0936,1.0231225700839,20.3813703258265,19.9207513564627
MSMEG_5639,2.09088374686368,41.6677094021372,19.9282764833954
MSMEG_6811,0.699700295040293,13.9447528156466,19.9296083115751
MSMEG_6227,3.42332035283022,68.2544888087237,19.9380957006535
MSMEG_5454,1.88140854786617,37.5369874594899,19.9515344511765
MSMEG_4354,0.631944810153249,12.6330165594947,19.9906959540203
MSMEG_0146,0.649800727776817,12.9980132165984,20.0030758061304
MSMEG_4036,0.674961189731593,13.5064429383206,20.0106956426511
MSMEG_2211,0.955444440905764,19.1198550795369,20.0114776547459
MSMEG_5158,0.884290577883893,17.6965284512881,20.0121191991391
MSMEG_1211,0.531241422664531,10.6326591865537,20.0147404417822
MSMEG_6882,0.755696059045054,15.1314802949957,20.0232356830295
MSMEG_1609,0.743457573354484,14.8889032959024,20.0265675265417
VBIMycSme59918_1595,0.743457573354484,14.8889032959024,20.0265675265417
MSMEG_1530,0.869678653737444,17.4178666513236,20.0279339690244
MSMEG_3558,1.24077542555643,24.877851987987,20.0502455767372
MSMEG_2293,1.52400857799114,30.5797760238027,20.0653568919613
MSMEG_5863,1.49808993533245,30.0624269316012,20.0671710172927
MSMEG_3492,1.19845228447833,24.0507883313954,20.0682068388433
MSMEG_1491,1.24656304759734,25.0290314215814,20.0784320294293
MSMEG_5287,1.01078167115903,20.3211101550629,20.1043516467422
MSMEG_3758,0.948166877370423,19.0643033800495,20.1064852981587
MSMEG_1247,1.59433631006045,32.0682582024441,20.1138605450366
MSMEG_0643,1.32869765484864,26.7715016159375,20.1486783078481
MSMEG_2661,0.887101543556691,17.8753556283214,20.150292554619
MSMEG_4948,1.22049383505316,24.6127919997339,20.1662567174392
MSMEG_1606,1.09259253478346,22.0407190701862,20.1728625892126
MSMEG_3641,1.72262815635722,34.7733466996649,20.1862175370446
MSMEG_3404,1.05461128785615,21.3008213289666,20.197793797815
MSMEG_2766,1.09419166590681,22.112581594098,20.2090568618728
MSMEG_1877,1.94641789592226,39.3847463941669,20.2344760992374
MSMEG_2982,1.72177367285071,34.841929594191,20.2360682728432
MSMEG_3771,2.08716394175819,42.2417292470064,20.2388170866073
MSMEG_3525,1.24447763051459,25.1921563880651,20.2431572656297
MSMEG_6426,0.535561268209083,10.8436736282183,20.2473073986092
MSMEG_5174,1.08495171964848,21.9719313525605,20.2515291276549
MSMEG_0783,0.965561635017708,19.5590118293843,20.2566165846322
MSMEG_0949,0.67769808550291,13.7283356145182,20.2573032271894
MSMEG_3263,0.876334584544384,17.7532774256149,20.2585607583261
MSMEG_3437,0.882768361581921,17.8907695985859,20.2666638012781
MSMEG_6393,0.672448657744448,13.6317025095842,20.2717372584372
MSMEG_0249,0.915750915750916,18.5684453527308,20.276742325182
MSMEG_0840,1.24192930760963,25.1973985388536,20.2889153065818
MSMEG_4082,1.08803780154191,22.0833264253859,20.2964698414803
MSMEG_6089,1.60779089530985,32.6533013664378,20.3094204984566
MSMEG_3424,1.20038412291934,24.380779452787,20.3108146694683
MSMEG_6192,2.00206880443125,40.6993442883421,20.328644149622
MSMEG_6109,0.684923688085756,13.9354158340639,20.3459393746638
MSMEG_1822,1.83491849903667,37.369333580218,20.3656639789924
MSMEG_4717,1.62667751118341,33.1366363826336,20.370747216224
MSMEG_0393,0.684939325791392,13.9566171339479,20.3764284052783
MSMEG_1653,0.460486427162561,9.3849609523622,20.3805376201656
MSMEG_6453,1.2078961899503,24.6207990299553,20.3832077911996
MSMEG_4474,1.78619273019559,36.4117479825923,20.3851171080543
MSMEG_5654,0.998286275227533,20.3515376717352,20.3864744780715
MSMEG_6511,1.01929872247893,20.7829492440436,20.3894587383565
MSMEG_6331,1.10035211267606,22.4396555209639,20.3931589374519
MSMEG_3504,1.05624504885133,21.5619111752861,20.4137394052022
MSMEG_0944,0.972415804998224,19.8597294782796,20.42308380448
MSMEG_2447,1.25263575439988,25.59805670008,20.4353552979522
MSMEG_2262,1.53241719109388,31.3180379672431,20.4370181627155
MSMEG_1963,0.951860774497392,19.4609947315055,20.4452113722003
MSMEG_2556,0.678556484172673,13.873959453041,20.446285278604
MSMEG_2736,0.90940585484151,18.6060025310869,20.4595147832312
MSMEG_4999,1.76558867669129,36.1347729368999,20.4661331452445
MSMEG_2418,0.823762003389197,16.8643031320505,20.4723003278445
MSMEG_5701,1.24304486800047,25.4510296966895,20.4747474140892
MSMEG_0852,1.29137790021954,26.4523995821633,20.4838564897744
MSMEG_2357,0.589813913710225,12.0936330472142,20.5041501498993
MSMEG_4993,1.81570585565138,37.2349941855265,20.5071730476788
MSMEG_5472,0.830275153185766,17.0301991970747,20.5115125169407
MSMEG_3257,1.27000254000508,26.0517514522091,20.5131490934694
MSMEG_5183,4.79252366308559,98.3214491341514,20.5155897072501
MSMEG_3203,0.739827373612827,15.1807327780741,20.5192904716967
MSMEG_0567,1.53780360636914,31.5566527204583,20.5206000231497
MSMEG_0977,0.755030389973196,15.4942815399362,20.5214011855685
MSMEG_2189,1.0387991481847,21.3212107630497,20.5248635410498
MSMEG_3608,1.0630004960669,21.8180388662482,20.5249564294419
MSMEG_1644,0.868337320104284,17.8350976511766,20.5393655647953
MSMEG_6220,1.99211690880374,40.9266883795246,20.544320566056
VBIMycSme59918_3918,0.711656940688482,14.6219372969175,20.5463285199913
MSMEG_1762,1.55893903063687,32.0475805520269,20.5573020639137
MSMEG_6176,0.936621916952862,19.2553443699802,20.5582893390154
MSMEG_1423,1.07875142228238,22.1776006233704,20.5585829740534
MSMEG_6730,1.69277708141049,34.8151555704249,20.5668873667734
MSMEG_3792,1.22908003359486,25.2788837816604,20.5673211594885
VBIMycSme59918_4506,0.842400842400845,17.3289481900876,20.5709055806498
MSMEG_1098,2.34036743768772,48.1495673045641,20.5735076164518
MSMEG_3861,0.978398361881601,20.1323414275825,20.5768347658157
MSMEG_3754,0.798881565807869,16.4437542127861,20.583469335855
MSMEG_2198,1.35509661516224,27.8945869423177,20.5849432654497
MSMEG_3961,0.789328281632337,16.2577016589691,20.5968822317478
MSMEG_1962,1.84060371801951,37.9152315618685,20.5993453075632
MSMEG_4321,0.872569530287516,17.9785714864176,20.6041706275184
MSMEG_4632,1.19257536650397,24.5739228614968,20.6057609034263
VBIMycSme59918_3650,1.23229456769346,25.3989077706928,20.6110685193014
MSMEG_5249,0.925940215126779,19.0912452594374,20.6182266927713
MSMEG_5597,1.16981867810489,24.1370812252649,20.6331816007307
MSMEG_1927,0.96819480079392,19.9905750141825,20.6472654033984
MSMEG_4925,1.18507081644608,24.4708095575781,20.6492381872704
MSMEG_3604,1.94483160999644,40.1693627184889,20.6544168204683
MSMEG_5645,0.818654405042916,16.9172072891318,20.6646506571292
MSMEG_2755,1.23578843302027,25.5578793867644,20.6814359997697
MSMEG_6246,1.4821663625873,30.6601602062425,20.6860450892446
MSMEG_0052,0.831266711924523,17.1972153938317,20.6879634985229
MSMEG_5237,0.845034716842953,17.495008931386,20.7033019859199
MSMEG_1410,1.00737059485234,20.8725084618278,20.7197912749153
MSMEG_4165,2.82141453633076,58.5021345373415,20.7350369057867
MSMEG_3313,0.85073801522821,17.6462639467751,20.7423009562368
MSMEG_0423,0.786452052639859,16.3151718849903,20.745284890828
MSMEG_6079,1.03625153278873,21.4973935217314,20.7453430383627
MSMEG_5963,0.728500139629195,15.1194916581724,20.7542742076456
MSMEG_1033,0.694736674950577,14.4350185747912,20.7776832507339
MSMEG_2365,1.15032880231599,23.914768626409,20.7895069464145
MSMEG_6757,0.823395408198276,17.1195903636756,20.7914571701779
MSMEG_2810,1.74241324234064,36.236615304257,20.7967974667015
MSMEG_2540,0.738343403516978,15.3555289126626,20.7972724338283
MSMEG_3535,0.666903788013519,13.8708965264443,20.7989469781856
MSMEG_5190,1.05409251418633,21.9243379903349,20.7992540457975
MSMEG_0206,0.940704273933088,19.5749358524062,20.8088093089695
MSMEG_2201,2.05824843058557,42.8397753806374,20.8137048686827
MSMEG_6101,1.36412576589978,28.4190313633455,20.8331460879637
MSMEG_1123,0.931185399012943,19.3996591951763,20.8332940096998
MSMEG_1375,0.649589675854753,13.5334220659805,20.8338010424392
MSMEG_6312,0.721127843947938,15.0240587968571,20.8341127345816
MSMEG_6747,0.656447960087964,13.6781205523003,20.8365649433467
MSMEG_3014,0.484249776034479,10.09314181622,20.8428425075851
MSMEG_4673,0.8280479558059,17.2738001063402,20.8608692108036
MSMEG_3752,0.768444028915452,16.0384151348696,20.8712860421409
MSMEG_1592,0.685925942862371,14.3191009496617,20.8755786228292
MSMEG_0452,2.20734309469502,46.0912412800354,20.8808686745654
MSMEG_4901,0.885504294695829,18.498047428327,20.8898449608097
MSMEG_6058,1.41456530744903,29.5503554029231,20.8900608881841
MSMEG_5261,0.587567080575033,12.2757962217827,20.8925867830593
MSMEG_4384,0.911189405904513,19.0459304337382,20.9022737866798
MSMEG_4261,1.43109043980476,29.9243802822597,20.9101950861626
MSMEG_2313,0.678748387972579,14.1951902603091,20.9137738105134
MSMEG_1062,0.97840975800666,20.4653563921973,20.9169585899183
MSMEG_2974,1.76564063327644,36.9505273494932,20.927547006508
MSMEG_5888,0.468896530165678,9.81532162863603,20.9328092600044
MSMEG_6125,0.777061154712876,16.2663976767872,20.9332271702574
MSMEG_3859,1.44491270319085,30.2472920498672,20.9336467061789
MSMEG_6229,1.15545235959878,24.1980314574409,20.9424743966453
MSMEG_5980,1.23992377420988,25.9742285732115,20.9482462659958
MSMEG_1663,1.10705192073508,23.2275075070886,20.9814075311532
MSMEG_4282,0.831808351355848,17.479810294191,21.0142279356764
MSMEG_4772,0.804677860629797,16.9101199196642,21.0147696948306
MSMEG_3143,1.51141115421432,31.7675341524841,21.0184595130885
MSMEG_3002,0.894827894768242,18.8082993739039,21.01890149365
MSMEG_2387,1.57339906644989,33.0898792666568,21.0308242659115
MSMEG_3246,0.654319756717684,13.7646818105724,21.0366287572016
MSMEG_6580,0.567886044200466,11.9509472830437,21.0446222531663
MSMEG_3694,0.878515893816715,18.5000000000001,21.0582416666667
MSMEG_5805,0.657331515759524,13.8474205540632,21.0661138589453
MSMEG_6818,0.897961627106471,18.9259387663471,21.0765562748296
MSMEG_2965,1.3404654606733,28.2575767218666,21.0804213542907
MSMEG_0219,0.854540867399678,18.0295294455243,21.0984987767609
MSMEG_5712,0.842649289365768,17.7831892788196,21.1039034901511
MSMEG_3639,1.49771598312573,31.608922638823,21.1047508305648
MSMEG_1661,0.658002961013325,13.8930899608866,21.1140234680574
MSMEG_6260,1.06206613334089,22.4273384541301,21.1167061542406
MSMEG_3497,0.645716745587605,13.6439901910773,21.1299928092483
MSMEG_3916,0.895950304623106,18.9452663858064,21.145443322078
MSMEG_6919,0.91776798825257,19.4074605075663,21.1463689690442
MSMEG_4247,0.902472775404614,19.0889470410699,21.1518259179747
MSMEG_3247,2.20872446162341,46.7253656996528,21.1549093205178
MSMEG_6934,2.09044665876943,44.2407333599045,21.1632921482663
MSMEG_2458,1.38434536120702,29.2989371436616,21.1644709222817
MSMEG_6346,1.05111838996692,22.2561597096674,21.1737896721299
MSMEG_6402,2.31554225037628,49.0405431276971,21.1788591288835
MSMEG_6509,1.46423603484882,31.0178608853597,21.1836480916564
MSMEG_0920,0.627273867770669,13.2981909668144,21.1999760392955
MSMEG_1284,1.04496847678428,22.161512839369,21.2078290701816
MSMEG_4365,1.02924779140578,21.8333453536936,21.2129144565595
MSMEG_5298,0.559858169263789,11.8776283265385,21.2154237959188
MSMEG_3630,0.49538057612761,10.5148652723682,21.2258327820661
MSMEG_6829,0.652181001967416,13.8520863405117,21.2396348540122
MSMEG_3693,0.655172037257453,13.9320051209532,21.2646516161961
MSMEG_5184,0.981434530138225,20.8808194310761,21.2758149319805
MSMEG_4893,0.606569143827656,12.9053010558707,21.2758944090593
MSMEG_3376,0.96476538973077,20.5714285714286,21.3227265306121
MSMEG_6191,2.50469630557296,53.4553334938599,21.3420418974235
MSMEG_1074,0.646949095888641,13.8147905379056,21.3537519809496
MSMEG_5263,0.782768652724691,16.7200990151209,21.3602051601338
MSMEG_4328,1.74907444810455,37.3619962301409,21.3610096875119
MSMEG_2799,0.862577092827676,18.4350675952479,21.3720811142974
MSMEG_5489,0.827369379059281,17.6906996326391,21.3818641109892
MSMEG_1660,1.90040519353591,40.6702655169887,21.4008389659877
MSMEG_5047,1.24048957988753,26.5615901857716,21.41218323509
MSMEG_1809,0.6985272716689,14.9614170663492,21.4185153152343
MSMEG_3308,0.950781225240078,20.3681559478991,21.4225474874685
MSMEG_2287,0.687750025790629,14.7353934858941,21.4255077183814
MSMEG_3540,0.861623298293986,18.4641487777898,21.4294910715028
MSMEG_4923,0.512969580903853,10.9981933898546,21.4402448006289
MSMEG_3907,0.763455910421175,16.3716009262491,21.4440686132319
MSMEG_2733,1.97771771375833,42.467718794835,21.473094213295
MSMEG_4909,0.645195978278405,13.8549103799491,21.473956513056
MSMEG_1647,0.867779352636608,18.6370861223668,21.4767568112113
MSMEG_1317,0.585914612710442,12.591434421503,21.4902208416599
MSMEG_2367,1.15910671509157,24.9120037704654,21.4924160529062
MSMEG_2084,0.657656768932294,14.134995574855,21.4929675213458
MSMEG_1829,1.05165635876506,22.6066944328469,21.4962751324905
MSMEG_3646,1.04589746718497,22.4980998226501,21.5108082087661
MSMEG_1728,0.861054504750156,18.5290803622352,21.5190562966878
MSMEG_6923,1.0489877268436,22.58063422424,21.5261186059679
MSMEG_2618,1.29584035246858,27.9079122702626,21.5365358989616
MSMEG_6806,0.833201079193783,17.9483862622081,21.54148225489
MSMEG_0895,0.515083357656715,11.09953751927,21.5490121244947
MSMEG_5483,1.52621270317707,32.8916501632236,21.5511573811134
MSMEG_5435,0.76792978927641,16.5550979012809,21.5580879039477
MSMEG_3396,0.912266861515289,19.6856212202721,21.5787967871309
MSMEG_4337,0.873769441370076,18.879263425254,21.6066876814222
MSMEG_4659,0.567263238505829,12.2676559383007,21.6260372708334
MSMEG_6621,1.3278281158119,28.7291864377535,21.6362239175716
MSMEG_2303,0.875543566630957,18.9490396023547,21.6426004650683
MSMEG_5682,1.05145100238329,22.7565493417344,21.6429955272788
MSMEG_1272,0.743383883437407,16.0894826482419,21.643572058415
MSMEG_3076,1.02372806662617,22.1636516113574,21.6499403834854
MSMEG_6781,1.49749437102563,32.4280107898607,21.6548465338476
MSMEG_0764,1.09707264449361,23.7610197972821,21.6585655622192
MSMEG_3045,1.93168281768134,41.8525733676868,21.666379689562
MSMEG_0743,0.969148764335329,21.0039642617233,21.6725904573881
MSMEG_3851,0.966899796951046,20.9578953993329,21.6753540185033
