MSMEG_2027,2.21869156243284
MSMEG_2449,3.20561512505172
MSMEG_5406,3.28389570203869
MSMEG_5136,3.50023639286611
MSMEG_5329,3.54677039085582
MSMEG_3903,3.69926385381147
MSMEG_4167,3.78081363351294
MSMEG_4046,3.95656517272458
MSMEG_4499,4.08181816063238
MSMEG_6090,4.31100828616948
MSMEG_4368,4.48719388836991
MSMEG_2983,4.61523077169885
MSMEG_6031,4.68689377089471
MSMEG_4688,4.79749427152705
MSMEG_0493,4.83794285829034
MSMEG_2415,4.90376126137785
MSMEG_3137,4.92220960919408
MSMEG_5680,4.94773725413541
MSMEG_3970,5.02278522514792
MSMEG_0019,5.03375311172937
MSMEG_6684,5.10826103357222
MSMEG_3973,5.14151343848749
MSMEG_2487,5.17466298278548
MSMEG_1107,5.2177266765218
MSMEG_6345,5.42084481615599
MSMEG_5336,5.45047133549337
MSMEG_1947,5.49975207464441
MSMEG_1254,5.5234292821371
MSMEG_5496,5.65621746978822
MSMEG_6801,5.66075847208786
MSMEG_6878,5.67425888582595
MSMEG_0216,5.70425571803522
MSMEG_5246,5.81437800632324
MSMEG_6710,5.84419931546886
MSMEG_3794,5.8443921958166
MSMEG_4891,5.940424987575
MSMEG_2057,5.99651797253888
MSMEG_2759,6.03455438222488
MSMEG_2570,6.04030118503171
MSMEG_5154,6.04684435612768
MSMEG_5275,6.09214870898752
MSMEG_6879,6.12391343099918
MSMEG_2297,6.13991459574566
MSMEG_5558,6.14224924679314
MSMEG_4753,6.20297321165734
MSMEG_2004,6.2449967181147
MSMEG_1017,6.2805174553852
MSMEG_6159,6.34382470221256
MSMEG_3793,6.40482942879086
MSMEG_0565,6.40484104042198
MSMEG_4164,6.43206533119285
MSMEG_5355,6.4381791677067
MSMEG_4005,6.466663229782
MSMEG_3519,6.4747119655178
MSMEG_2659,6.48699963554089
MSMEG_3479,6.49228976341488
MSMEG_0966,6.56669891432868
MSMEG_4586,6.60210953180568
MSMEG_4272,6.63036588879284
MSMEG_4890,6.64393074721671
