MSMEG_1922	0.8327	0.4947	0.5235
MSMEG_1923	0.47	0.5566	0.5695
MSMEG_1924	0.803	0.7249	0.6968
MSMEG_1925	0.5945	0.4471	0.5481
MSMEG_1926	0.5698	0.5084	0.6229
MSMEG_1927	1.1066	0.5997	0.6446
MSMEG_1928	0.2368	0.5281	0.5191
MSMEG_1929	0.2598	0.2474	0.2329
MSMEG_1930	0.7615	1.1935	0.7048
MSMEG_1931	0.6088	0.6948	0.7828
MSMEG_1932	0.6875	0.5517	0.3691
MSMEG_1933	0.3725	0.536	0.282
MSMEG_1934	2.9324	1.5597	1.4873
MSMEG_1935	1.107	0.8191	0.3502
MSMEG_1936	0.4412	0.2279	0.2156
MSMEG_1937	0.8612	0.6965	0.3156
MSMEG_1938	0.2051	0.5661	0.7493
MSMEG_1939	0.6089	0.5319	0.2894
MSMEG_1940	1.3845	0.7356	0.8132
MSMEG_1941	0.6778	0.3589	0.2471
MSMEG_1942	0.4261	0.4567	0.7706
MSMEG_1943	0.3179	0.263	0.238
MSMEG_1944	0.9619	0.9306	1.436
MSMEG_1945	0.4852	0.565	0.4513
MSMEG_1946	0.2893	0.2994	0.1802
MSMEG_1947	2.4079	0.7964	1.1765
MSMEG_1948	0.25	0.3752	0.1609
MSMEG_1949	0.2159	0.2394	0.4916
MSMEG_1950	0.8473	0.6695	1.1621
MSMEG_1951	1.325	0.7365	0.404
MSMEG_1952	0.3165	0.2706	0.3869
MSMEG_1953	2.1991	2.359	3.9958
MSMEG_1954	0.7965	0.5554	0.4944
MSMEG_1955	0.4117	0.6736	0.5271
MSMEG_1956	0.8042	1.6635	0.4086
MSMEG_1957	0.7459	0.4415	0.414
MSMEG_1958	0.5102	0.1351	0.1235
MSMEG_1959	0.2931	0.1117	0.1655
MSMEG_1960	0.1831	0.2214	0.3015
MSMEG_1961	0.2797	0.5974	0.7621
MSMEG_1962	0.6609	0.5173	0.4682
MSMEG_1963	0.4881	0.6499	0.3286
MSMEG_1964	0.49	0.9051	0.6657
MSMEG_1966	1.0869	0.8376	1.2229
MSMEG_1967	0.3058	0.5526	1.2855
MSMEG_1968	1.4675	0.8692	0.8511
MSMEG_1969	0.4345	0.8323	0.5038
MSMEG_1970	0.6665	0.5273	0.3274
MSMEG_1971	0.7754	0.7729	0.6238
MSMEG_1972	1.4664	0.4664	0.4733
MSMEG_1974	0.8445	0.8416	0.4398
MSMEG_1975	0.8877	0.9278	0.4157
MSMEG_1976	0.4053	0.6731	0.4004
MSMEG_1977	0.8301	0.7562	0.7229
MSMEG_1978	0.7756	0.6679	0.5666
MSMEG_1979	1.1644	0.3997	0.2658
MSMEG_1980	0.2909	0.5739	0.3205
MSMEG_1981	0.601	0.7456	0.5107
MSMEG_1982	0.7218	0.6558	0.3099
MSMEG_1983	0.6181	0.4221	0.2263
MSMEG_1984	0.6259	0.6225	0.9276
MSMEG_1985	0.5844	0.633	0.3518
MSMEG_1986	0.6701	0.7113	0.5735
MSMEG_1987	0.2685	0.2854	0.8463
MSMEG_1988	0.6627	0.351	0.363
MSMEG_1989	0.5728	0.6237	0.4182
MSMEG_1990	0.6079	0.9856	0.6975
MSMEG_1991	0.7485	0.6185	0.669
MSMEG_1992	0.2616	0.439	0.2973
MSMEG_1993	0.4978	0.6107	0.5082
MSMEG_1994	0.2816	0.2452	0.1915
MSMEG_1995	0.5371	0.3223	0.4558
MSMEG_1996	0.7674	1.2025	0.897
MSMEG_1997	0.2835	0.5751	0.2967
MSMEG_1998	0.4598	0.7273	0.4065
MSMEG_1999	6.5759	2.9112	3.1125
MSMEG_2000	1.2093	0.7342	0.7108
MSMEG_2001	0.3516	0.3266	0.3566
MSMEG_2002	0.5028	0.9925	1.0
MSMEG_2003	0.5571	1.0	1.0
MSMEG_2004	0.4489	0.3169	0.2661
MSMEG_2005	0.7958	0.7433	0.4118
MSMEG_2006	0.4323	0.5164	0.5335
MSMEG_2007	1.1099	0.4791	0.5634
MSMEG_2008	2.577	1.3589	2.0993
MSMEG_2009	0.833	0.5903	0.6076
MSMEG_2010	0.5264	0.9402	0.4612
MSMEG_2011	0.6049	0.563	0.5745
MSMEG_2012	0.7686	0.9174	0.7561
MSMEG_2013	0.5542	0.4591	0.4407
MSMEG_2014	0.4433	0.556	0.2876
MSMEG_2015	0.1796	0.3267	0.2844
MSMEG_2016	0.3378	0.2198	0.2146
MSMEG_2017	1.6867	0.6736	0.9521
MSMEG_2019	0.8367	0.9449	0.995
MSMEG_2021	0.3828	0.2668	0.394
MSMEG_2022	0.6612	0.2761	0.5523
MSMEG_2023	0.5026	0.566	0.3505
MSMEG_2024	0.5219	0.8073	0.8151
MSMEG_2025	0.6178	0.6147	0.6603
MSMEG_2026	1.1935	0.5923	0.8261
MSMEG_2027	1.6377	1.2505	1.1845
MSMEG_2028	0.34	0.3236	0.2958
MSMEG_2029	0.8336	0.6859	0.5784
MSMEG_2030	1.5138	0.8465	0.7394
MSMEG_2031	0.568	0.5763	0.4203
MSMEG_2032	0.7345	0.8214	0.7687
MSMEG_2033	0.9484	1.1535	0.5351
MSMEG_2034	0.7802	0.931	0.4655
MSMEG_2035	0.555	0.4712	0.2509
MSMEG_2036	0.9176	0.5668	0.3148
MSMEG_2037	0.5015	0.7871	0.3366
MSMEG_2038	0.5731	0.764	0.2904
MSMEG_2039	0.5132	0.4599	0.1689
MSMEG_2040	0.337	0.4865	0.1506
MSMEG_2042	0.5795	0.7364	0.4194
MSMEG_2043	1.0179	0.6103	1.2104
MSMEG_2044	0.6654	0.3309	0.2236
MSMEG_2045	0.4143	0.343	0.2748
MSMEG_2046	0.4455	0.4574	0.3923
MSMEG_2047	0.8948	0.6773	0.3433
MSMEG_2048	0.4757	0.8937	0.564
MSMEG_2049	0.7103	0.6813	0.7244
MSMEG_2050	0.3991	0.3992	0.2025
MSMEG_2051	0.3542	0.3512	0.3372
MSMEG_2052	0.398	0.2898	0.4331
MSMEG_2053	0.4735	0.4397	0.3113
MSMEG_2054	0.5423	0.6125	0.3235
MSMEG_2055	0.3381	0.4654	0.2472
MSMEG_2056	0.577	0.4541	0.5523
MSMEG_2057	0.5644	0.6786	0.6056
MSMEG_2058	0.5862	0.3802	0.3208
MSMEG_2059	0.5736	0.7176	0.9129
MSMEG_2060	0.5342	0.4801	0.4115
MSMEG_2061	0.7586	0.5231	0.463
MSMEG_2062	0.6187	0.6114	0.5212
MSMEG_2063	0.3283	0.3404	0.4089
MSMEG_2064	0.7998	0.8885	0.8887
MSMEG_2065	0.5285	0.5831	0.8443
MSMEG_2066	0.6304	0.845	0.9396
MSMEG_2067	0.6823	0.6518	0.6722
MSMEG_2068	0.3025	0.4474	0.6974
MSMEG_2069	0.7925	0.9593	0.4738
MSMEG_2070	0.8307	0.8749	0.7599
MSMEG_2071	0.1951	0.5519	0.3999
MSMEG_2072	0.4236	0.7434	0.7494
MSMEG_2073	0.2942	0.4965	0.478
MSMEG_2074	0.7742	0.7776	0.4521
MSMEG_2075	0.6659	1.1989	1.0842
MSMEG_2076	0.358	0.6983	1.0815
MSMEG_2077	0.7345	0.4084	0.3447
MSMEG_2078	0.6723	0.2577	0.1364
MSMEG_2079	1.2201	1.1418	1.3353
MSMEG_2080	0.8835	0.7187	0.6364
MSMEG_2081	0.5408	0.6731	0.7289
MSMEG_2082	0.8023	2.086	0.7696
MSMEG_2083	0.6798	1.1136	1.2322
MSMEG_2084	1.3639	0.9377	0.4125
MSMEG_2086	0.4966	0.4937	0.624
MSMEG_2087	0.2953	0.266	0.2213
MSMEG_2088	0.2282	0.2845	0.2721
MSMEG_2089	0.5808	0.4131	0.3227
MSMEG_2090	0.4691	0.2235	0.1734
MSMEG_2091	0.3674	0.5318	0.4982
MSMEG_2092	0.543	1.3571	0.6219
MSMEG_2094	0.301	0.1812	0.1408
MSMEG_2095	0.6716	0.3771	0.4231
MSMEG_2096	0.1852	0.1914	0.1384
MSMEG_2097	0.3481	0.3021	0.2646
MSMEG_2098	1.0765	0.5413	0.682
MSMEG_2099	0.6918	0.4694	0.2755
MSMEG_2100	1.1999	0.8796	0.6031
MSMEG_2102	0.4162	0.5721	0.5501
MSMEG_2103	0.5008	0.3249	0.6628
MSMEG_2104	0.3188	0.2715	0.422
MSMEG_2105	0.7487	0.8304	0.449
MSMEG_2106	0.5165	0.7847	0.4777
MSMEG_2107	0.5301	0.3949	0.431
MSMEG_2108	0.6235	0.4599	0.483
MSMEG_2109	0.3361	0.4045	0.463
MSMEG_2110	0.8827	0.3686	0.2898
MSMEG_2111	0.4556	0.6941	1.078
MSMEG_2112	1.009	0.6469	0.3396
MSMEG_2113	0.319	0.724	0.9647
MSMEG_2114	0.3183	0.9041	1.0434
MSMEG_2115	0.2625	0.5495	0.5009
MSMEG_2116	0.5334	0.1885	0.1484
MSMEG_2117	1.3106	1.01	0.8362
MSMEG_2118	0.472	0.4842	0.8032
MSMEG_2119	0.5806	0.6023	0.586
MSMEG_2120	0.2958	0.4485	0.3576
MSMEG_2121	0.5034	0.5197	0.3471
MSMEG_2122	0.5134	1.0101	0.5562
MSMEG_2123	1.0562	0.8314	0.9459
MSMEG_2124	0.9237	0.8691	0.5967
MSMEG_2125	0.5615	0.4706	0.4072
MSMEG_2126	0.2548	0.5379	2.1164
MSMEG_2127	1.0021	0.6124	1.0069
MSMEG_2128	0.4079	1.0112	0.5119
MSMEG_2129	0.2696	0.9989	0.7086
MSMEG_2130	0.4717	0.4181	0.3881
MSMEG_2131	0.4571	0.4214	0.3401
MSMEG_2132	0.6115	1.0171	0.6501
MSMEG_2133	0.5215	0.4564	0.579
MSMEG_2134	0.7594	0.4267	0.5698
MSMEG_2135	0.6694	0.5561	0.816
MSMEG_2136	0.7165	0.8407	0.5812
MSMEG_2137	0.4187	0.3017	0.2438
MSMEG_2139	0.3911	0.5801	0.2977
MSMEG_2140	0.8993	1.0939	0.5387
MSMEG_2141	0.3683	0.3148	0.7431
MSMEG_2142	0.7835	0.5669	0.3665
MSMEG_2143	0.3314	0.4832	0.1984
MSMEG_2144	1.1677	0.8427	0.7503
MSMEG_2145	0.7705	0.6453	0.6519
MSMEG_2146	0.5342	0.5053	0.4257
MSMEG_2148	0.4913	0.4399	0.2379
MSMEG_2149	0.4841	0.3686	0.5417
MSMEG_2150	1.0	0.9767	0.1999
MSMEG_2151	0.8381	1.0	1.0
MSMEG_2153	1.446	0.516	0.6053
MSMEG_2154	0.534	0.568	0.4885
MSMEG_2155	1.0849	0.8526	0.7483
MSMEG_2156	0.7831	0.8108	0.9202
MSMEG_2157	0.4797	0.3389	0.3977
MSMEG_2158	0.2974	1.1103	0.1735
MSMEG_2159	0.4863	0.3492	0.6283
MSMEG_2160	0.8417	0.682	0.4467
MSMEG_2162	0.5613	0.6084	0.4658
MSMEG_2163	0.6307	0.5277	0.5827
MSMEG_2164	0.5299	0.6277	0.4815
MSMEG_2165	0.9184	0.5124	0.5895
MSMEG_2166	0.5802	0.8302	0.5469
MSMEG_2167	0.6178	0.7144	0.6593
MSMEG_2168	0.3244	1.2671	0.6651
MSMEG_2169	0.5421	0.4516	0.3906
MSMEG_2170	0.5291	0.4798	0.3674
MSMEG_2171	0.6156	0.9171	0.5568
MSMEG_2172	0.4551	0.3282	0.4484
MSMEG_2173	1.4394	0.7271	0.7332
MSMEG_2174	0.5596	0.2978	0.274
MSMEG_2175	0.5339	0.5838	0.3963
MSMEG_2176	0.3732	0.3822	0.3222
MSMEG_2177	0.4818	1.0257	0.4948
MSMEG_2178	0.6591	0.9878	0.6319
MSMEG_2179	0.4805	0.4064	0.2617
MSMEG_2180	1.4249	0.435	0.1382
MSMEG_2181	0.4338	0.8029	0.5277
MSMEG_2182	0.7403	0.361	0.7619
MSMEG_2183	0.3649	0.4408	0.3389
MSMEG_2184	0.6089	0.5587	0.4597
MSMEG_2185	0.6519	0.6561	0.7358
MSMEG_2186	0.6058	0.6749	0.5934
MSMEG_2187	0.5135	0.7642	0.2818
MSMEG_2188	0.1627	0.1579	0.2913
MSMEG_2189	0.5122	0.718	0.5531
MSMEG_2190	0.5217	0.5347	0.4544
MSMEG_2191	0.6562	0.9634	0.5188
MSMEG_2192	1.6286	1.1127	1.1524
MSMEG_2193	0.4533	0.3481	0.5269
MSMEG_2194	0.2687	0.7807	1.0131
MSMEG_2195	0.5289	0.5669	0.9054
MSMEG_2196	0.3257	0.5577	0.3401
MSMEG_2197	0.278	0.5819	0.6779
MSMEG_2198	0.5565	0.5818	0.2122
MSMEG_2199	0.8308	1.0782	1.1709
MSMEG_2200	0.5443	0.6953	0.4485
MSMEG_2201	0.692	0.9761	1.4341
MSMEG_2202	0.1913	0.4871	0.5664
MSMEG_2203	0.4205	0.6757	0.5845
MSMEG_2204	0.6717	0.6044	0.8062
MSMEG_2205	0.6139	0.7031	0.6728
MSMEG_2206	0.6939	1.3248	0.8839
MSMEG_2207	0.3355	0.4947	0.3602
MSMEG_2208	0.6202	0.3484	0.3604
MSMEG_2209	0.4048	0.4892	0.4259
MSMEG_2211	0.9612	0.8216	0.6128
MSMEG_2212	0.587	0.8128	0.6773
MSMEG_2213	0.7348	0.6074	0.9357
MSMEG_2214	0.2465	0.3496	0.2396
MSMEG_2215	0.6656	0.5691	0.4732
MSMEG_2216	0.5643	0.6702	0.5741
MSMEG_2217	0.5735	0.5035	0.5851
MSMEG_2218	0.6528	0.6307	0.4862
MSMEG_2219	0.6203	0.4758	0.4309
MSMEG_2220	0.673	0.5489	0.4269
MSMEG_2221	0.4249	0.4007	0.7416
MSMEG_2222	0.4188	0.3949	0.7818
MSMEG_2223	0.7393	0.6002	0.5694
MSMEG_2224	0.6718	0.7183	0.3682
MSMEG_2225	0.6764	0.7705	0.5377
MSMEG_2226	1.1573	0.3278	1.0803
MSMEG_2227	0.4616	0.9125	0.6016
MSMEG_2228	0.4691	0.5677	0.3893
MSMEG_2229	0.517	0.6783	0.5121
MSMEG_2230	0.6699	0.6823	0.628
MSMEG_2231	0.5608	0.4981	0.5219
MSMEG_2232	0.5677	0.4911	0.927
MSMEG_2233	0.7795	0.6958	0.7851
MSMEG_2234	0.5517	0.6742	0.4187
MSMEG_2235	0.6853	0.5916	0.6988
MSMEG_2236	0.7054	1.1242	0.6263
MSMEG_2237	0.6778	0.5047	0.603
MSMEG_2238	0.6436	0.6391	0.5767
MSMEG_2239	0.5436	0.6258	0.6476
MSMEG_2240	0.6136	0.6733	0.4008
MSMEG_2241	0.6614	0.7002	0.5306
MSMEG_2242	0.6866	0.3471	0.4503
MSMEG_2243	0.5047	0.8263	0.4327
MSMEG_2244	0.5395	0.5316	0.7263
MSMEG_2245	0.5398	0.4555	0.4479
MSMEG_2246	0.8214	0.6923	0.6868
MSMEG_2247	0.4658	0.2689	0.2963
MSMEG_2248	0.4275	0.2367	0.231
MSMEG_2249	1.0528	0.7658	0.3435
MSMEG_2250	0.3643	1.9017	1.1925
MSMEG_2251	0.5906	0.6085	0.6444
MSMEG_2252	0.5103	0.7279	0.5223
MSMEG_2253	1.0306	0.6545	0.4108
MSMEG_2254	0.8433	0.7336	0.6427
MSMEG_2255	0.5407	0.6026	0.808
MSMEG_2256	0.4073	0.565	0.4869
MSMEG_2257	0.7476	0.3339	0.1709
MSMEG_2258	0.2319	0.4948	0.284
MSMEG_2259	0.4143	0.1468	0.204
MSMEG_2260	0.4793	1.1133	0.4595
MSMEG_2261	0.4266	0.5523	0.9164
MSMEG_2262	0.8212	0.7043	0.6876
MSMEG_2263	0.581	0.3161	0.3795
MSMEG_2264	0.3017	0.3891	0.3987
MSMEG_2265	0.3486	0.7901	0.8831
MSMEG_2266	0.4265	0.4492	0.6052
MSMEG_2267	0.7084	0.9997	0.4366
MSMEG_2268	0.342	0.5397	0.5311
MSMEG_2269	0.3565	0.4208	0.3242
MSMEG_2270	0.3209	0.3686	0.5116
MSMEG_2271	0.6823	0.7144	0.7573
MSMEG_2272	0.6593	0.3414	0.3046
MSMEG_2273	0.483	0.5103	0.5672
MSMEG_2274	0.905	0.5392	0.449
MSMEG_2275	0.487	0.3744	0.3493
MSMEG_2276	0.4508	0.5611	0.444
MSMEG_2277	0.5334	0.5299	0.3405
MSMEG_2278	0.4712	0.3984	0.3113
MSMEG_2279	1.2213	1.1226	0.7991
MSMEG_2280	0.1656	0.063	0.1729
MSMEG_2281	0.2825	0.2764	0.4683
MSMEG_2282	0.6898	1.0	1.0
MSMEG_2283	1.0	1.0	1.0
MSMEG_2284	1.0	1.0	1.0
MSMEG_2285	1.0	1.0	1.0
MSMEG_2286	1.0	1.0	1.0
MSMEG_2287	1.0	1.0	1.0
MSMEG_2288	1.0	1.0	1.0
MSMEG_2289	1.0	1.0	1.0
MSMEG_2290	1.0	1.0	1.0
MSMEG_2291	1.0	1.0	1.0
MSMEG_2292	1.0	1.0	1.0
MSMEG_2293	1.0	1.0	1.0
MSMEG_2294	1.0	1.0	1.0
MSMEG_2295	1.0	1.0	1.0
MSMEG_2296	1.0	1.0	1.0
MSMEG_2297	1.0	1.0	1.0
MSMEG_2299	1.0	1.0	1.0
MSMEG_2301	1.0	1.0	1.0
MSMEG_2302	1.0	1.0	1.0
MSMEG_2303	1.0	1.0	1.0
MSMEG_2304	1.0	1.0	1.0
MSMEG_2305	1.0	1.0	1.0
MSMEG_2306	1.0	1.0	1.0
MSMEG_2307	1.0	1.0	1.0
MSMEG_2308	1.0	1.0	1.0
MSMEG_2309	1.0	1.0	1.0
MSMEG_2310	1.0	1.0	1.0
MSMEG_2311	1.0	1.0	1.0
MSMEG_2312	1.0	1.0	1.0
MSMEG_2313	1.0	1.0	1.0
MSMEG_2314	1.0	1.0	1.0
MSMEG_2315	1.0	1.0	1.0
MSMEG_2317	1.0	1.0	1.0
MSMEG_2318	1.0	1.0	1.0
MSMEG_2319	1.0	1.0	1.0
MSMEG_2321	1.0	1.0	1.0
MSMEG_2322	1.0	1.0	1.0
MSMEG_2323	1.0	1.0	1.0
MSMEG_2324	1.0	1.0	1.0
MSMEG_2325	1.0	1.0	1.0
MSMEG_2326	1.0	1.0	1.0
MSMEG_2327	1.0	1.0	1.0
MSMEG_2328	1.0	1.0	1.0
MSMEG_2329	1.0	1.0	1.0
MSMEG_2330	1.0	1.0	1.0
MSMEG_2331	1.0	1.0	1.0
MSMEG_2332	1.0	1.0	1.0
MSMEG_2333	1.0	1.0	1.0
MSMEG_2334	1.0	1.0	1.0
MSMEG_2335	1.0	1.0	1.0
MSMEG_2337	1.0	1.0	1.0
MSMEG_2338	1.0	1.0	1.0
MSMEG_2339	0.6873	1.0	1.0
MSMEG_2340	1.0	0.5693	0.7039
MSMEG_2341	0.4016	0.4936	0.9407
MSMEG_2342	0.5019	0.6343	0.5533
MSMEG_2343	0.4159	0.5975	0.3165
MSMEG_2344	0.4813	0.4266	0.2682
MSMEG_2346	0.8293	0.7502	0.7269
MSMEG_2347	0.6649	0.3468	0.2549
MSMEG_2349	0.5174	0.2508	0.2633
MSMEG_2350	0.9755	0.9395	0.9193
MSMEG_2351	1.4249	0.9596	0.7553
MSMEG_2352	0.6315	0.8847	0.8402
MSMEG_2353	0.7471	0.5102	0.9561
MSMEG_2354	0.5248	0.6523	0.4532
MSMEG_2355	0.3742	0.727	0.6087
MSMEG_2356	0.4526	0.6235	0.6641
MSMEG_2357	0.6533	0.8713	0.7787
MSMEG_2358	0.4509	0.5038	0.4443
MSMEG_2359	0.4315	0.4636	0.3253
MSMEG_2360	0.5497	0.3025	0.1744
MSMEG_2361	1.031	0.6323	0.6127
MSMEG_2362	0.4886	0.5482	0.583
MSMEG_2363	0.9847	0.6962	0.8784
MSMEG_2364	0.884	0.9079	1.0863
MSMEG_2365	0.7644	1.1402	0.545
MSMEG_2367	0.8874	0.5747	0.5183
MSMEG_2368	0.4665	0.4034	0.3864
MSMEG_2369	0.3833	0.2367	0.2209
MSMEG_2370	0.5609	0.7205	0.4404
MSMEG_2371	1.0933	0.7356	0.5659
MSMEG_2372	0.7498	0.9473	0.4466
MSMEG_2373	0.5502	0.6371	0.6317
MSMEG_2374	0.797	0.9049	0.7662
MSMEG_2375	0.2797	0.4118	0.8312
MSMEG_2376	2.7666	1.3155	0.7816
MSMEG_2377	0.7411	0.7236	0.4207
MSMEG_2378	0.9334	1.0352	0.3566
MSMEG_2379	0.7503	0.6335	0.874
MSMEG_2380	0.367	0.261	0.2638
MSMEG_2381	0.5875	0.5518	0.2459
MSMEG_2382	0.9108	0.7232	0.923
MSMEG_2383	0.6506	0.5487	0.5504
MSMEG_2386	0.6395	0.8461	0.5995
MSMEG_2387	0.6943	0.7678	0.5485
MSMEG_2388	1.0894	0.7429	1.3
MSMEG_2389	1.0463	0.657	0.1634
MSMEG_2390	0.3045	0.5351	0.5521
MSMEG_2391	0.6871	0.422	0.2688
MSMEG_2392	0.8393	0.5514	0.8547
MSMEG_2393	0.4269	0.5167	0.4075
MSMEG_2394	0.4538	0.6787	0.7067
MSMEG_2395	0.421	0.4172	0.538
MSMEG_2396	0.1382	0.3186	0.3245
MSMEG_2397	1.1941	0.844	1.045
MSMEG_2398	0.6171	0.6439	0.7015
MSMEG_2399	0.3664	0.4393	0.9751
MSMEG_2400	0.6954	2.1149	1.1168
MSMEG_2401	0.6369	0.5458	1.4563
MSMEG_2402	0.7334	0.6361	0.6432
MSMEG_2403	0.5055	0.5732	0.3064
MSMEG_2404	0.4806	0.3155	0.3516
MSMEG_2405	0.8055	1.0799	0.4305
MSMEG_2406	0.2541	0.2597	0.4517
MSMEG_2407	0.5804	0.8767	0.7909
MSMEG_2408	1.0697	1.1024	1.1594
MSMEG_2409	0.6516	0.5364	0.4498
MSMEG_2410	0.5352	0.2526	0.1157
MSMEG_2411	0.311	0.3423	0.2324
MSMEG_2412	0.5484	0.3586	0.235
MSMEG_2413	0.3992	0.6707	0.4983
MSMEG_2414	0.471	0.5013	0.539
MSMEG_2415	0.8751	1.2464	1.4596
MSMEG_2416	1.166	0.7518	0.9665
MSMEG_2417	0.3866	0.4802	0.7426
MSMEG_2418	0.2062	0.5024	0.4067
MSMEG_2419	0.3427	0.3648	0.3044
MSMEG_2420	0.5202	0.6058	0.3225
MSMEG_2421	1.6031	0.7044	0.8078
MSMEG_2422	0.554	0.4399	0.3641
MSMEG_2423	0.4673	0.4915	0.3282
MSMEG_2424	0.346	0.3577	0.2659
MSMEG_2425	0.3581	0.2225	0.1863
MSMEG_2426	1.0622	0.5458	0.5117
MSMEG_2427	0.4882	0.3775	0.2515
MSMEG_2428	0.6453	0.7622	0.6367
MSMEG_2429	0.8483	0.9827	0.7729
MSMEG_2430	0.7486	0.7364	0.4507
MSMEG_2431	0.3817	0.4515	0.6134
MSMEG_2432	0.5738	0.2635	0.2616
MSMEG_2433	0.582	0.1894	0.1789
MSMEG_2434	0.6933	0.842	0.6666
MSMEG_2435	0.6471	1.3978	0.7728
MSMEG_2436	0.4678	0.4329	0.2404
MSMEG_2437	0.2014	0.5152	0.297
MSMEG_2438	0.2564	0.2782	0.793
MSMEG_2439	0.3997	0.3985	0.3371
MSMEG_2440	1.0584	0.8555	0.8045
MSMEG_2441	0.326	0.3033	0.1855
MSMEG_2442	0.244	0.5188	0.4458
MSMEG_2443	0.3916	0.6083	0.5114
MSMEG_2444	0.5727	0.5266	0.309
MSMEG_2445	0.6397	0.8026	0.3396
MSMEG_2446	1.1223	0.7928	0.9848
MSMEG_2447	0.6283	0.5177	0.4018
MSMEG_2448	2.7609	0.3411	0.9627
MSMEG_2449	0.9309	1.0492	0.7473
MSMEG_2450	0.9094	0.8665	0.6036
MSMEG_2451	1.0972	0.6495	0.6434
MSMEG_2452	0.2715	0.3874	0.2441
MSMEG_2453	0.9104	0.5706	0.453
MSMEG_2454	0.4155	0.5766	0.6873
MSMEG_2455	0.7988	0.723	0.5215
MSMEG_2456	0.4775	0.5558	0.6203
MSMEG_2457	0.6245	0.3142	0.3873
MSMEG_2458	0.7551	0.3774	0.1786
MSMEG_2459	0.3675	0.6793	0.5415
MSMEG_2460	0.3182	0.3391	0.1721
MSMEG_2461	0.3468	0.2178	0.1783
MSMEG_2462	0.3232	0.3683	0.3706
MSMEG_2463	0.3812	0.3568	0.5359
MSMEG_2464	0.5057	0.7189	0.912
MSMEG_2465	0.6758	0.6473	0.4838
MSMEG_2466	0.7321	0.7764	0.443
MSMEG_2467	0.8085	0.4544	0.2636
MSMEG_2468	0.4269	0.5029	0.4469
MSMEG_2469	0.3403	0.491	0.4903
MSMEG_2470	0.5751	0.9073	0.7858
MSMEG_2471	0.5725	0.2591	0.2934
MSMEG_2472	1.9535	0.9366	0.8598
MSMEG_2474	0.4105	0.3781	0.1844
MSMEG_2475	0.7568	1.109	0.8364
MSMEG_2476	1.1813	0.589	0.4502
MSMEG_2477	0.5135	0.4737	0.6799
MSMEG_2478	0.6964	0.4071	0.5073
MSMEG_2479	0.5765	1.6253	2.2365
MSMEG_2480	0.2874	0.2328	0.473
MSMEG_2481	0.5911	0.8669	0.3805
MSMEG_2482	0.4054	0.508	0.8763
MSMEG_2483	0.4321	0.4058	0.488
MSMEG_2484	0.5711	0.5577	0.5087
MSMEG_2485	0.584	0.7063	0.657
MSMEG_2486	0.4771	0.466	0.2645
MSMEG_2487	0.7519	0.8505	0.6214
MSMEG_2488	0.6215	0.6192	0.316
MSMEG_2489	0.6016	0.7398	0.7639
MSMEG_2490	1.1942	1.0505	0.8585
MSMEG_2491	0.3417	0.3589	0.4748
MSMEG_2492	0.4342	0.3463	0.2733
MSMEG_2493	0.7095	1.075	0.4212
MSMEG_2494	0.6347	0.6832	0.5811
MSMEG_2495	0.716	0.5165	0.6949
MSMEG_2496	0.4225	0.6578	0.5939
MSMEG_2497	0.5088	1.1912	0.8726
MSMEG_2498	0.7969	0.5796	0.8281
MSMEG_2499	0.2831	0.1265	0.4909
MSMEG_2500	0.7644	0.6769	0.6001
MSMEG_2501	0.3556	0.3776	0.2464
MSMEG_2502	0.466	0.836	0.4949
MSMEG_2503	0.6114	0.5702	0.3025
MSMEG_2504	0.5609	0.4908	0.2838
MSMEG_2505	0.5929	0.5001	0.5145
MSMEG_2506	0.9144	1.1031	0.9541
MSMEG_2507	0.7217	0.4457	0.4485
MSMEG_2508	0.9557	1.0807	0.8128
MSMEG_2509	0.6822	0.5715	0.6416
MSMEG_2511	1.053	0.9014	0.7158
MSMEG_2512	0.2977	0.5361	0.4613
MSMEG_2513	0.3913	0.5066	0.2926
MSMEG_2515	0.8759	1.0383	0.7687
MSMEG_2516	0.9477	1.244	0.7569
MSMEG_2517	0.5631	0.5186	0.3129
MSMEG_2518	0.5408	0.4636	0.6692
MSMEG_2519	0.533	1.0379	0.5632
MSMEG_2520	1.0108	0.8101	1.3732
MSMEG_2521	0.5827	0.7295	0.4486
MSMEG_2522	0.3132	0.456	0.555
MSMEG_2523	0.3997	0.5164	0.4979
MSMEG_2524	0.8303	0.5597	0.5115
MSMEG_2525	0.5471	0.5177	0.4384
MSMEG_2526	0.513	0.5675	0.3732
MSMEG_2527	2.6634	2.0656	1.8544
MSMEG_2528	0.5394	0.5298	0.6817
MSMEG_2529	1.0414	0.8252	0.2458
MSMEG_2530	0.9494	0.9688	0.7915
MSMEG_2531	0.8588	0.9493	0.9514
MSMEG_2532	1.2084	0.4393	0.8789
MSMEG_2533	0.5072	0.2684	0.4946
MSMEG_2534	0.4571	0.3849	0.3306
MSMEG_2535	0.5467	0.6101	0.7064
MSMEG_2536	1.0368	1.0233	0.4528
MSMEG_2537	0.369	0.2642	0.2243
MSMEG_2538	0.7208	0.4903	0.366
MSMEG_2539	0.782	0.6521	0.6165
MSMEG_2540	1.0007	0.6392	0.363
MSMEG_2541	0.6826	0.6184	0.7465
MSMEG_2542	0.3638	0.4355	0.3042
MSMEG_2543	0.2325	0.3185	0.2577
